age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
42,Self-emp,303044,HS-or-less,9,Married,Farming-fishing,Husband,Asian-Pac-Islander,Male,0,0,40,Other,>50K
20,Private,117789,HS-or-less,9,Not-Married,Other-service,Own-child,White,Female,0,0,40,United-States,<=50K
32,Private,172579,HS-or-less,9,Previously-Married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
45,Private,187666,Assoc,11,Previously-Married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,<=50K
50,Private,204518,HS-or-less,4,Previously-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,150042,Bachelors,13,Previously-Married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
45,Private,98092,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,60,United-States,<=50K
17,Private,245918,HS-or-less,7,Not-Married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
59,Private,146013,Some-college,10,Married,Sales,Husband,White,Male,4064,0,40,United-States,<=50K
26,Private,378322,HS-or-less,7,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp,257295,Some-college,10,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Other,>50K
19,Private,218956,Some-college,10,Not-Married,Prof-specialty,Own-child,White,Male,0,0,24,Other,<=50K
64,Private,21174,HS-or-less,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
33,Private,185480,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
33,Private,222205,HS-or-less,9,Married,Craft-repair,Wife,White,Female,0,0,40,United-States,>50K
61,Private,69867,HS-or-less,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
17,Private,191260,HS-or-less,5,Not-Married,Other-service,Own-child,White,Male,1055,0,24,United-States,<=50K
50,Self-emp,30653,Masters,14,Married,Farming-fishing,Husband,White,Male,2407,0,98,United-States,<=50K
27,Local-gov,209109,Masters,14,Not-Married,Prof-specialty,Own-child,White,Male,0,0,35,United-States,<=50K
30,Private,70377,HS-or-less,9,Previously-Married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
43,Private,477983,HS-or-less,9,Married,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,170924,Some-college,10,Married,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
35,Private,190174,Some-college,10,Not-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,193787,Some-college,10,Not-Married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,279472,Some-college,10,Married,Machine-op-inspct,Wife,White,Female,7298,0,48,United-States,>50K
22,Private,34918,Bachelors,13,Not-Married,Prof-specialty,Not-in-family,White,Female,0,0,15,Other,<=50K
42,Local-gov,97688,Some-college,10,Married,Craft-repair,Husband,White,Male,5178,0,40,United-States,>50K
34,Private,175413,Assoc,12,Previously-Married,Sales,Unmarried,Black,Female,0,0,45,United-States,<=50K
60,Private,173960,Bachelors,13,Previously-Married,Prof-specialty,Not-in-family,White,Female,0,0,42,United-States,<=50K
21,Private,205759,HS-or-less,9,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
57,Federal-gov,425161,Masters,14,Married,Sales,Husband,White,Male,15024,0,40,United-States,>50K
41,Private,220531,Prof-school,15,Married,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
50,Private,176609,Some-college,10,Previously-Married,Other-service,Not-in-family,White,Male,0,0,45,United-States,<=50K
25,Private,371987,Bachelors,13,Not-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,193884,HS-or-less,4,Married,Craft-repair,Husband,White,Male,0,0,40,Other,<=50K
36,Private,200352,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,127595,HS-or-less,9,Previously-Married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Local-gov,220419,Bachelors,13,Not-Married,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K
21,Private,231931,Some-college,10,Not-Married,Sales,Own-child,White,Male,0,0,45,United-States,<=50K
27,Private,248402,Bachelors,13,Not-Married,Tech-support,Unmarried,Black,Female,0,0,40,United-States,<=50K
65,Private,111095,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,16,United-States,<=50K
37,Self-emp,57424,Bachelors,13,Previously-Married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
39,Private,157443,Masters,14,Married,Prof-specialty,Wife,Asian-Pac-Islander,Female,3464,0,40,Other,<=50K
24,Private,278130,HS-or-less,9,Not-Married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
38,Private,169469,HS-or-less,9,Previously-Married,Sales,Not-in-family,White,Male,0,0,80,United-States,<=50K
48,Private,146268,Bachelors,13,Married,Adm-clerical,Husband,White,Male,7688,0,40,United-States,>50K
21,Private,153718,Some-college,10,Not-Married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,United-States,<=50K
31,Private,217460,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,>50K
55,Private,238638,HS-or-less,9,Married,Sales,Husband,White,Male,4386,0,40,United-States,>50K
24,Private,303296,Some-college,10,Married,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Other,<=50K
43,Private,173321,HS-or-less,9,Previously-Married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Private,193945,Assoc,12,Not-Married,Tech-support,Not-in-family,White,Male,0,0,45,United-States,<=50K
46,Private,83082,Assoc,12,Not-Married,Prof-specialty,Not-in-family,White,Female,0,0,33,United-States,<=50K
35,Private,193815,Assoc,12,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
41,Self-emp,34987,Some-college,10,Married,Farming-fishing,Husband,White,Male,0,0,54,United-States,>50K
26,Private,59306,Bachelors,13,Not-Married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,142897,Masters,14,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Other,>50K
19,Private,860348,Some-college,10,Not-Married,Prof-specialty,Own-child,Black,Female,0,0,25,United-States,<=50K
36,Self-emp,205607,Bachelors,13,Previously-Married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,>50K
22,Private,199698,Some-college,10,Not-Married,Sales,Own-child,White,Male,0,0,15,United-States,<=50K
24,Private,191954,Some-college,10,Not-Married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
77,Self-emp,138714,Some-college,10,Married,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,399087,HS-or-less,3,Married,Machine-op-inspct,Other-relative,White,Female,0,0,40,Other,<=50K
29,Private,423158,Some-college,10,Not-Married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
62,Private,159841,HS-or-less,9,Previously-Married,Other-service,Not-in-family,White,Female,0,0,24,United-States,<=50K
39,Self-emp,174308,HS-or-less,9,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,50356,Some-college,10,Married,Craft-repair,Husband,White,Male,0,1485,50,United-States,<=50K
35,Private,186110,HS-or-less,9,Previously-Married,Transport-moving,Not-in-family,White,Male,0,0,45,United-States,<=50K
29,Private,200381,HS-or-less,7,Not-Married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
76,Self-emp,174309,Masters,14,Married,Craft-repair,Husband,White,Male,0,0,10,United-States,<=50K
63,Self-emp,78383,HS-or-less,9,Married,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
23,Private,211601,Assoc,11,Not-Married,Prof-specialty,Own-child,Black,Female,0,0,15,United-States,<=50K
43,Private,187728,Some-college,10,Married,Prof-specialty,Wife,White,Female,0,1887,50,United-States,>50K
58,Self-emp,321171,HS-or-less,9,Married,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
66,Private,127921,HS-or-less,9,Not-Married,Transport-moving,Not-in-family,White,Male,2050,0,55,United-States,<=50K
41,Private,206565,Some-college,10,Not-Married,Craft-repair,Not-in-family,Black,Male,0,0,45,United-States,<=50K
26,Private,224563,Bachelors,13,Not-Married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,178686,Assoc,11,Not-Married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
55,Local-gov,98545,HS-or-less,6,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
53,Private,242606,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,270942,HS-or-less,3,Not-Married,Other-service,Other-relative,White,Male,0,0,48,Other,<=50K
30,Private,94235,HS-or-less,9,Not-Married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
49,Private,71195,Masters,14,Not-Married,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,<=50K
19,Private,104112,HS-or-less,9,Not-Married,Sales,Unmarried,Black,Male,0,0,30,Other,<=50K
45,Private,261192,HS-or-less,9,Married,Other-service,Husband,Black,Male,0,0,40,United-States,<=50K
26,Private,94936,Assoc,12,Not-Married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
38,Private,296478,Assoc,11,Married,Craft-repair,Husband,White,Male,7298,0,40,United-States,>50K
36,State-gov,119272,HS-or-less,9,Married,Protective-serv,Husband,White,Male,7298,0,40,United-States,>50K
33,Private,85043,HS-or-less,9,Not-Married,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
22,State-gov,293364,Some-college,10,Not-Married,Protective-serv,Own-child,Black,Female,0,0,40,United-States,<=50K
43,Self-emp,241895,Bachelors,13,Not-Married,Sales,Not-in-family,White,Male,0,0,42,United-States,<=50K
67,Private,36135,HS-or-less,7,Married,Prof-specialty,Husband,White,Male,0,0,8,United-States,<=50K
30,Private,151989,Assoc,11,Previously-Married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
56,Private,101128,Assoc,12,Married,Other-service,Not-in-family,White,Male,0,0,25,Other,<=50K
31,Private,156464,Bachelors,13,Not-Married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
33,Private,117963,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Private,192262,HS-or-less,9,Married,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,111363,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
46,Local-gov,329752,HS-or-less,7,Married,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
59,Private,372020,Bachelors,13,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
38,Federal-gov,95432,HS-or-less,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
65,Private,161400,HS-or-less,7,Previously-Married,Other-service,Unmarried,Other,Male,0,0,40,United-States,<=50K
40,Private,96129,Assoc,11,Married,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
42,Private,111949,HS-or-less,9,Married,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
26,Self-emp,117125,HS-or-less,5,Married,Craft-repair,Husband,White,Male,0,0,40,Other,<=50K
36,Private,348022,HS-or-less,6,Married,Other-service,Wife,White,Female,0,0,24,United-States,<=50K
62,Private,270092,Masters,14,Married,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
43,Private,180609,Bachelors,13,Married,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
43,Private,174575,Bachelors,13,Previously-Married,Exec-managerial,Not-in-family,White,Male,0,1564,45,United-States,>50K
22,Private,410439,HS-or-less,9,Married,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
28,Private,92262,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Self-emp,183081,Some-college,10,Married,Sales,Husband,White,Male,0,0,45,United-States,<=50K
22,Private,362589,Assoc,12,Not-Married,Sales,Not-in-family,White,Female,0,0,15,United-States,<=50K
57,Private,212448,Bachelors,13,Previously-Married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,>50K
39,Private,481060,HS-or-less,9,Previously-Married,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Federal-gov,185885,Some-college,10,Not-Married,Adm-clerical,Unmarried,White,Female,0,0,15,United-States,<=50K
17,Private,89821,HS-or-less,7,Not-Married,Other-service,Own-child,White,Male,0,0,10,United-States,<=50K
40,State-gov,184018,Assoc,11,Married,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,>50K
45,Private,256649,HS-or-less,9,Married,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
44,Private,160323,HS-or-less,9,Not-Married,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K
20,Local-gov,350845,Some-college,10,Not-Married,Adm-clerical,Own-child,White,Female,0,0,10,United-States,<=50K
33,Private,267404,HS-or-less,9,Married,Craft-repair,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,35633,Some-college,10,Not-Married,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Self-emp,80914,Masters,14,Previously-Married,Exec-managerial,Not-in-family,White,Male,0,0,30,United-States,<=50K
38,Private,172927,HS-or-less,9,Married,Sales,Husband,White,Male,0,0,50,United-States,<=50K
54,Private,174319,HS-or-less,9,Previously-Married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
46,Private,214955,HS-or-less,3,Previously-Married,Craft-repair,Not-in-family,White,Female,0,2339,45,United-States,<=50K
25,Private,344991,Some-college,10,Married,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,108699,Some-college,10,Previously-Married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
36,Local-gov,117312,Some-college,10,Married,Transport-moving,Wife,White,Female,0,0,40,United-States,<=50K
23,Private,396099,HS-or-less,9,Not-Married,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K
29,Private,134152,HS-or-less,9,Previously-Married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Private,162028,Some-college,10,Married,Adm-clerical,Wife,White,Female,0,2415,6,United-States,>50K
19,Private,25429,Some-college,10,Not-Married,Adm-clerical,Own-child,White,Female,0,0,16,United-States,<=50K
19,Private,232392,HS-or-less,9,Not-Married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
35,Private,220098,HS-or-less,9,Married,Other-service,Wife,White,Female,0,0,40,United-States,>50K
27,Private,301302,Bachelors,13,Not-Married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
46,Self-emp,277946,Assoc,12,Previously-Married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,State-gov,98101,Bachelors,13,Married,Exec-managerial,Husband,White,Male,7688,0,45,Other,>50K
34,Private,196164,HS-or-less,9,Not-Married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
44,Private,115562,Some-college,10,Married,Tech-support,Husband,White,Male,0,0,40,United-States,<=50K
45,Private,96975,Some-college,10,Previously-Married,Handlers-cleaners,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,137300,HS-or-less,9,Not-Married,Prof-specialty,Other-relative,White,Female,0,0,35,United-States,<=50K
25,Private,86872,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
52,Self-emp,132178,Bachelors,13,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20,Private,416103,Some-college,10,Not-Married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,108574,Some-college,10,Not-Married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,State-gov,288353,Bachelors,13,Married,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
34,Private,227689,Assoc,11,Previously-Married,Tech-support,Not-in-family,White,Female,0,0,64,United-States,<=50K
28,Private,166481,HS-or-less,4,Married,Handlers-cleaners,Husband,Other,Male,0,2179,40,Other,<=50K
41,Private,445382,Masters,14,Married,Exec-managerial,Husband,White,Male,0,1977,65,United-States,>50K
28,Private,110145,HS-or-less,9,Married,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
46,Self-emp,317253,HS-or-less,9,Married,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
28,Private,123147,Some-college,10,Married,Prof-specialty,Wife,White,Female,0,1887,40,United-States,>50K
32,Private,364657,Some-college,10,Married,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
41,Local-gov,42346,Some-college,10,Previously-Married,Other-service,Not-in-family,Black,Female,0,0,24,United-States,<=50K
24,Private,241951,HS-or-less,9,Not-Married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,118500,Some-college,10,Previously-Married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,188386,Doctorate,16,Married,Exec-managerial,Husband,White,Male,15024,0,60,United-States,>50K
31,State-gov,1033222,Some-college,10,Married,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,92440,HS-or-less,8,Previously-Married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
52,Private,190762,HS-or-less,2,Married,Machine-op-inspct,Husband,White,Male,0,0,40,Other,<=50K
30,Private,426017,HS-or-less,7,Not-Married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
34,Local-gov,243867,HS-or-less,7,Previously-Married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
34,State-gov,240283,HS-or-less,9,Previously-Married,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Private,61777,Some-college,10,Married,Sales,Husband,White,Male,0,0,30,United-States,<=50K
17,Private,175024,HS-or-less,7,Not-Married,Handlers-cleaners,Own-child,White,Male,2176,0,18,United-States,<=50K
32,State-gov,92003,Bachelors,13,Married,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
29,Private,188401,HS-or-less,9,Previously-Married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,228528,HS-or-less,6,Not-Married,Craft-repair,Unmarried,White,Female,0,0,35,United-States,<=50K
25,Private,133373,HS-or-less,9,Married,Transport-moving,Husband,White,Male,0,0,60,United-States,<=50K
